,aqi,pm10,pm25,o3,timestamp_local,so2,no2,timestamp_utc,datetime,co,ts,city
9478,52,11.0,8.25,,2022-02-26T16:00:00,,,2022-02-26T21:00:00,2022-02-26:21,,1645909200,Columbus
9479,25,,6.0,,2022-02-26T15:00:00,,,2022-02-26T20:00:00,2022-02-26:20,,1645905600,Columbus
9480,17,,4.0,,2022-02-26T14:00:00,,,2022-02-26T19:00:00,2022-02-26:19,,1645902000,Columbus
9481,8,,2.0,,2022-02-26T13:00:00,,,2022-02-26T18:00:00,2022-02-26:18,,1645898400,Columbus
9482,42,,10.0,,2022-02-26T12:00:00,,,2022-02-26T17:00:00,2022-02-26:17,,1645894800,Columbus
9483,25,,6.0,,2022-02-26T11:00:00,,,2022-02-26T16:00:00,2022-02-26:16,,1645891200,Columbus
9484,29,,7.0,,2022-02-26T10:00:00,,,2022-02-26T15:00:00,2022-02-26:15,,1645887600,Columbus
9485,27,,6.6,,2022-02-26T09:00:00,,,2022-02-26T14:00:00,2022-02-26:14,,1645884000,Columbus
9486,26,,6.2,,2022-02-26T08:00:00,,,2022-02-26T13:00:00,2022-02-26:13,,1645880400,Columbus
9487,24,8.0,5.8,,2022-02-26T07:00:00,,,2022-02-26T12:00:00,2022-02-26:12,,1645876800,Columbus
9488,8,,2.0,,2022-02-26T06:00:00,,,2022-02-26T11:00:00,2022-02-26:11,,1645873200,Columbus
9489,8,,2.0,,2022-02-26T05:00:00,,,2022-02-26T10:00:00,2022-02-26:10,,1645869600,Columbus
9490,17,,4.0,,2022-02-26T04:00:00,,,2022-02-26T09:00:00,2022-02-26:09,,1645866000,Columbus
9491,25,,6.0,,2022-02-26T03:00:00,,,2022-02-26T08:00:00,2022-02-26:08,,1645862400,Columbus
9492,12,,3.0,,2022-02-26T02:00:00,,,2022-02-26T07:00:00,2022-02-26:07,,1645858800,Columbus
9493,12,,3.0,,2022-02-26T01:00:00,,,2022-02-26T06:00:00,2022-02-26:06,,1645855200,Columbus
9494,0,,0.0,,2022-02-26T00:00:00,,,2022-02-26T05:00:00,2022-02-26:05,,1645851600,Columbus
9495,4,,1.0,,2022-02-25T23:00:00,,,2022-02-26T04:00:00,2022-02-26:04,,1645848000,Columbus
9496,17,,4.0,,2022-02-25T22:00:00,,,2022-02-26T03:00:00,2022-02-26:03,,1645844400,Columbus
9497,15,8.0,3.6,,2022-02-25T21:00:00,,,2022-02-26T02:00:00,2022-02-26:02,,1645840800,Columbus
9498,16,8.0,3.8,,2022-02-25T20:00:00,,,2022-02-26T01:00:00,2022-02-26:01,,1645837200,Columbus
9499,16,8.0,3.9,,2022-02-25T19:00:00,,,2022-02-26T00:00:00,2022-02-26:00,,1645833600,Columbus
9500,14,8.0,3.3,,2022-02-25T18:00:00,,,2022-02-25T23:00:00,2022-02-25:23,,1645830000,Columbus
9501,17,7.0,4.0,,2022-02-25T17:00:00,,,2022-02-25T22:00:00,2022-02-25:22,,1645826400,Columbus
9502,21,2.91,0.0,45.78,2022-02-25T16:00:00,4.2,7.8,2022-02-25T21:00:00,2022-02-25:21,395.12,1645822800,Columbus
9503,23,3.94,3.0,49.02,2022-02-25T15:00:00,3.59,6.39,2022-02-25T20:00:00,2022-02-25:20,372.45,1645819200,Columbus
9504,24,4.97,3.73,52.27,2022-02-25T14:00:00,2.9699999999999998,4.98,2022-02-25T19:00:00,2022-02-25:19,349.78,1645815600,Columbus
9505,26,6.01,4.0,55.52,2022-02-25T13:00:00,2.35,3.58,2022-02-25T18:00:00,2022-02-25:18,327.11,1645812000,Columbus
9506,26,7.01,0.0,55.52,2022-02-25T12:00:00,1.77,3.12,2022-02-25T17:00:00,2022-02-25:17,321.41,1645808400,Columbus
9507,33,8.0,8.0,55.52,2022-02-25T11:00:00,1.18,2.67,2022-02-25T16:00:00,2022-02-25:16,315.71,1645804800,Columbus
9508,56,9.0,6.75,55.52,2022-02-25T10:00:00,0.59,2.22,2022-02-25T15:00:00,2022-02-25:15,310.0,1645801200,Columbus
9509,27,11.0,6.4,56.39,2022-02-25T09:00:00,0.55,2.12,2022-02-25T14:00:00,2022-02-25:14,313.34,1645797600,Columbus
9510,30,13.0,7.2,57.25,2022-02-25T08:00:00,0.5,2.02,2022-02-25T13:00:00,2022-02-25:13,316.68,1645794000,Columbus
9511,30,13.0,7.3,58.11,2022-02-25T07:00:00,0.46,1.92,2022-02-25T12:00:00,2022-02-25:12,320.02,1645790400,Columbus
9512,33,12.86,8.0,58.62,2022-02-25T06:00:00,0.47000000000000003,1.88,2022-02-25T11:00:00,2022-02-25:11,319.04,1645786800,Columbus
9513,37,12.71,9.0,59.13,2022-02-25T05:00:00,0.48,1.83,2022-02-25T10:00:00,2022-02-25:10,318.07,1645783200,Columbus
9514,29,12.57,7.0,59.63,2022-02-25T04:00:00,0.5,1.79,2022-02-25T09:00:00,2022-02-25:09,317.1,1645779600,Columbus
9515,29,11.83,7.0,59.52,2022-02-25T03:00:00,0.52,2.0,2022-02-25T08:00:00,2022-02-25:08,325.16,1645776000,Columbus
9516,29,11.1,7.0,59.4,2022-02-25T02:00:00,0.54,2.21,2022-02-25T07:00:00,2022-02-25:07,333.23,1645772400,Columbus
9517,46,10.36,7.77,59.28,2022-02-25T01:00:00,0.56,2.42,2022-02-25T06:00:00,2022-02-25:06,341.3,1645768800,Columbus
9518,44,10.13,7.6,61.87,2022-02-25T00:00:00,0.61,2.63,2022-02-25T05:00:00,2022-02-25:05,347.0,1645765200,Columbus
9519,42,9.9,7.42,64.46,2022-02-24T23:00:00,0.66,2.83,2022-02-25T04:00:00,2022-02-25:04,352.7,1645761600,Columbus
9520,42,9.67,7.25,67.06,2022-02-24T22:00:00,0.71,3.04,2022-02-25T03:00:00,2022-02-25:03,358.4,1645758000,Columbus
9521,42,9.99,7.49,69.8,2022-02-24T21:00:00,0.71,2.89,2022-02-25T02:00:00,2022-02-25:02,355.9,1645754400,Columbus
9522,56,10.31,7.73,72.54,2022-02-24T20:00:00,0.7000000000000001,2.73,2022-02-25T01:00:00,2022-02-25:01,353.4,1645750800,Columbus
9523,35,10.63,4.59,75.28,2022-02-24T19:00:00,0.7000000000000001,2.58,2022-02-25T00:00:00,2022-02-25:00,350.89,1645747200,Columbus
9524,35,10.61,5.06,76.14,2022-02-24T18:00:00,0.61,1.97,2022-02-24T23:00:00,2022-02-24:23,343.52,1645743600,Columbus
9525,42,10.6,10.0,77.01,2022-02-24T17:00:00,0.53,1.3599999999999999,2022-02-24T22:00:00,2022-02-24:22,336.15,1645740000,Columbus
9526,36,10.59,6.0,77.87,2022-02-24T16:00:00,0.44,0.75,2022-02-24T21:00:00,2022-02-24:21,328.78,1645736400,Columbus
9527,37,12.91,9.0,80.82,2022-02-24T15:00:00,0.55,1.06,2022-02-24T20:00:00,2022-02-24:20,330.31,1645732800,Columbus
9528,39,15.24,9.0,83.77,2022-02-24T14:00:00,0.66,1.37,2022-02-24T19:00:00,2022-02-24:19,331.84,1645729200,Columbus
9529,42,17.57,10.0,86.72,2022-02-24T13:00:00,0.77,1.6800000000000002,2022-02-24T18:00:00,2022-02-24:18,333.37,1645725600,Columbus
9530,39,17.97,7.0,83.39,2022-02-24T12:00:00,0.84,2.62,2022-02-24T17:00:00,2022-02-24:17,338.93,1645722000,Columbus
9531,50,18.38,12.0,80.05,2022-02-24T11:00:00,0.91,3.55,2022-02-24T16:00:00,2022-02-24:16,344.49,1645718400,Columbus
9532,42,18.79,10.0,76.71,2022-02-24T10:00:00,0.99,4.49,2022-02-24T15:00:00,2022-02-24:15,350.06,1645714800,Columbus
9533,42,17.6,10.0,73.52,2022-02-24T09:00:00,0.91,4.6,2022-02-24T14:00:00,2022-02-24:14,353.67,1645711200,Columbus
9534,37,16.41,9.0,70.33,2022-02-24T08:00:00,0.84,4.71,2022-02-24T13:00:00,2022-02-24:13,357.29,1645707600,Columbus
9535,37,15.22,9.0,67.14,2022-02-24T07:00:00,0.76,4.8100000000000005,2022-02-24T12:00:00,2022-02-24:12,360.91,1645704000,Columbus
9536,56,14.52,10.89,64.52,2022-02-24T06:00:00,0.74,4.49,2022-02-24T11:00:00,2022-02-24:11,360.35,1645700400,Columbus
9537,56,13.83,10.37,61.9,2022-02-24T05:00:00,0.71,4.16,2022-02-24T10:00:00,2022-02-24:10,359.79,1645696800,Columbus
9538,56,13.14,9.85,59.28,2022-02-24T04:00:00,0.6900000000000001,3.84,2022-02-24T09:00:00,2022-02-24:09,359.24,1645693200,Columbus
9539,65,11.01,8.26,51.39,2022-02-24T03:00:00,0.58,4.62,2022-02-24T08:00:00,2022-02-24:08,370.09,1645689600,Columbus
9540,63,8.89,6.67,43.51,2022-02-24T02:00:00,0.48,5.4,2022-02-24T07:00:00,2022-02-24:07,380.93,1645686000,Columbus
9541,52,6.77,5.08,35.63,2022-02-24T01:00:00,0.37,6.18,2022-02-24T06:00:00,2022-02-24:06,391.78,1645682400,Columbus
9542,51,6.43,4.82,36.36,2022-02-24T00:00:00,0.36,6.89,2022-02-24T05:00:00,2022-02-24:05,395.12,1645678800,Columbus
9543,42,6.09,4.57,37.09,2022-02-23T23:00:00,0.34,7.61,2022-02-24T04:00:00,2022-02-24:04,398.46,1645675200,Columbus
9544,46,5.75,4.31,37.82,2022-02-23T22:00:00,0.32,8.32,2022-02-24T03:00:00,2022-02-24:03,401.79,1645671600,Columbus
9545,33,5.37,4.03,43.6,2022-02-23T21:00:00,0.33,8.3,2022-02-24T02:00:00,2022-02-24:02,392.34,1645668000,Columbus
9546,37,4.99,3.74,49.38,2022-02-23T20:00:00,0.33,8.29,2022-02-24T01:00:00,2022-02-24:01,382.88,1645664400,Columbus
9547,33,4.61,3.46,55.16,2022-02-23T19:00:00,0.33,8.27,2022-02-24T00:00:00,2022-02-24:00,373.42,1645660800,Columbus
9548,29,4.08,3.06,62.88,2022-02-23T18:00:00,0.38,5.78,2022-02-23T23:00:00,2022-02-23:23,354.65,1645657200,Columbus
9549,33,3.54,2.66,70.6,2022-02-23T17:00:00,0.42,3.2800000000000002,2022-02-23T22:00:00,2022-02-23:22,335.87,1645653600,Columbus
9550,36,3.01,2.26,78.32,2022-02-23T16:00:00,0.46,0.79,2022-02-23T21:00:00,2022-02-23:21,317.1,1645650000,Columbus
9551,36,5.41,4.0,78.2,2022-02-23T15:00:00,0.46,0.79,2022-02-23T20:00:00,2022-02-23:20,319.46,1645646400,Columbus
9552,36,7.8100000000000005,5.86,78.08,2022-02-23T14:00:00,0.46,0.79,2022-02-23T19:00:00,2022-02-23:19,321.83,1645642800,Columbus
9553,46,10.21,7.66,77.96,2022-02-23T13:00:00,0.46,0.78,2022-02-23T18:00:00,2022-02-23:18,324.19,1645639200,Columbus
9554,37,13.28,9.0,76.71,2022-02-23T12:00:00,0.58,1.48,2022-02-23T17:00:00,2022-02-23:17,331.56,1645635600,Columbus
9555,35,16.34,6.0,75.46,2022-02-23T11:00:00,0.7000000000000001,2.17,2022-02-23T16:00:00,2022-02-23:16,338.93,1645632000,Columbus
9556,34,19.41,7.0,74.21,2022-02-23T10:00:00,0.8200000000000001,2.86,2022-02-23T15:00:00,2022-02-23:15,346.3,1645628400,Columbus
9557,35,19.67,8.0,75.64,2022-02-23T09:00:00,0.79,3.12,2022-02-23T14:00:00,2022-02-23:14,346.02,1645624800,Columbus
9558,36,19.92,6.0,77.07,2022-02-23T08:00:00,0.76,3.38,2022-02-23T13:00:00,2022-02-23:13,345.75,1645621200,Columbus
9559,36,20.18,8.0,78.5,2022-02-23T07:00:00,0.74,3.65,2022-02-23T12:00:00,2022-02-23:12,345.47,1645617600,Columbus
9560,37,21.41,8.0,80.67,2022-02-23T06:00:00,0.66,3.13,2022-02-23T11:00:00,2022-02-23:11,343.24,1645614000,Columbus
9561,38,22.63,7.0,82.85,2022-02-23T05:00:00,0.58,2.6,2022-02-23T10:00:00,2022-02-23:10,341.02,1645610400,Columbus
9562,39,23.86,8.0,85.03,2022-02-23T04:00:00,0.5,2.08,2022-02-23T09:00:00,2022-02-23:09,338.79,1645606800,Columbus
9563,41,25.25,9.0,88.27,2022-02-23T03:00:00,0.55,2.08,2022-02-23T08:00:00,2022-02-23:08,337.96,1645603200,Columbus
9564,50,26.63,12.0,91.52,2022-02-23T02:00:00,0.61,2.08,2022-02-23T07:00:00,2022-02-23:07,337.12,1645599600,Columbus
9565,54,28.02,14.0,94.77,2022-02-23T01:00:00,0.66,2.09,2022-02-23T06:00:00,2022-02-23:06,336.29,1645596000,Columbus
9566,52,28.44,13.0,97.57,2022-02-23T00:00:00,0.71,2.09,2022-02-23T05:00:00,2022-02-23:05,339.91,1645592400,Columbus
9567,46,28.85,8.0,100.37,2022-02-22T23:00:00,0.76,2.09,2022-02-23T04:00:00,2022-02-23:04,343.52,1645588800,Columbus
9568,50,29.27,12.0,103.18,2022-02-22T22:00:00,0.81,2.09,2022-02-23T03:00:00,2022-02-23:03,347.14,1645585200,Columbus
9569,49,30.19,5.0,105.5,2022-02-22T21:00:00,0.87,2.12,2022-02-23T02:00:00,2022-02-23:02,352.42,1645581600,Columbus
9570,50,31.11,11.0,107.82,2022-02-22T20:00:00,0.93,2.14,2022-02-23T01:00:00,2022-02-23:01,357.71,1645578000,Columbus
9571,59,32.03,16.0,110.15,2022-02-22T19:00:00,0.99,2.17,2022-02-23T00:00:00,2022-02-23:00,362.99,1645574400,Columbus
9572,52,32.87,13.0,109.43,2022-02-22T18:00:00,1.1,1.85,2022-02-22T23:00:00,2022-02-22:23,353.67,1645570800,Columbus
9573,50,33.71,6.0,108.72,2022-02-22T17:00:00,1.21,1.53,2022-02-22T22:00:00,2022-02-22:22,344.36,1645567200,Columbus
9574,50,34.55,10.0,108.0,2022-02-22T16:00:00,1.31,1.2,2022-02-22T21:00:00,2022-02-22:21,335.04,1645563600,Columbus
9575,52,34.34,13.0,101.92,2022-02-22T15:00:00,1.44,1.6600000000000001,2022-02-22T20:00:00,2022-02-22:20,339.35,1645560000,Columbus
9576,44,34.13,10.0,95.84,2022-02-22T14:00:00,1.56,2.12,2022-02-22T19:00:00,2022-02-22:19,343.66,1645556400,Columbus
9577,52,33.92,13.0,89.76,2022-02-22T13:00:00,1.6800000000000002,2.58,2022-02-22T18:00:00,2022-02-22:18,347.97,1645552800,Columbus
9578,50,32.53,12.0,86.96,2022-02-22T12:00:00,1.5899999999999999,3.21,2022-02-22T17:00:00,2022-02-22:17,352.14,1645549200,Columbus
9579,52,31.14,13.0,84.16,2022-02-22T11:00:00,1.49,3.83,2022-02-22T16:00:00,2022-02-22:16,356.32,1645545600,Columbus
9580,52,29.75,13.0,81.36,2022-02-22T10:00:00,1.4,4.46,2022-02-22T15:00:00,2022-02-22:15,360.49,1645542000,Columbus
9581,52,28.38,13.0,80.76,2022-02-22T09:00:00,1.24,4.45,2022-02-22T14:00:00,2022-02-22:14,361.46,1645538400,Columbus
9582,37,27.01,8.0,80.17,2022-02-22T08:00:00,1.09,4.44,2022-02-22T13:00:00,2022-02-22:13,362.44,1645534800,Columbus
9583,52,25.64,13.0,79.57,2022-02-22T07:00:00,0.9400000000000001,4.43,2022-02-22T12:00:00,2022-02-22:12,363.41,1645531200,Columbus
9584,38,22.47,7.0,81.87,2022-02-22T06:00:00,0.9,3.88,2022-02-22T11:00:00,2022-02-22:11,365.22,1645527600,Columbus
9585,42,19.31,10.0,84.16,2022-02-22T05:00:00,0.85,3.33,2022-02-22T10:00:00,2022-02-22:10,367.03,1645524000,Columbus
9586,41,16.15,9.94,86.46,2022-02-22T04:00:00,0.81,2.77,2022-02-22T09:00:00,2022-02-22:09,368.83,1645520400,Columbus
9587,41,13.54,8.0,89.05,2022-02-22T03:00:00,0.78,2.7199999999999998,2022-02-22T08:00:00,2022-02-22:08,372.03,1645516800,Columbus
9588,42,10.93,7.0,91.64,2022-02-22T02:00:00,0.74,2.68,2022-02-22T07:00:00,2022-02-22:07,375.23,1645513200,Columbus
9589,46,8.33,6.25,94.23,2022-02-22T01:00:00,0.71,2.63,2022-02-22T06:00:00,2022-02-22:06,378.43,1645509600,Columbus
9590,40,6.9,5.18,82.94,2022-02-22T00:00:00,0.6000000000000001,4.74,2022-02-22T05:00:00,2022-02-22:05,393.17,1645506000,Columbus
9591,33,5.48,4.11,71.64,2022-02-21T23:00:00,0.5,6.85,2022-02-22T04:00:00,2022-02-22:04,407.91,1645502400,Columbus
9592,29,4.06,3.04,60.35,2022-02-21T22:00:00,0.39,8.96,2022-02-22T03:00:00,2022-02-22:03,422.66,1645498800,Columbus
9593,29,4.11,3.08,61.63,2022-02-21T21:00:00,0.7000000000000001,9.68,2022-02-22T02:00:00,2022-02-22:02,420.57,1645495200,Columbus
9594,29,4.16,3.12,62.91,2022-02-21T20:00:00,1.0,10.4,2022-02-22T01:00:00,2022-02-22:01,418.48,1645491600,Columbus
9595,30,4.21,3.16,64.19,2022-02-21T19:00:00,1.31,11.12,2022-02-22T00:00:00,2022-02-22:00,416.4,1645488000,Columbus
9596,33,5.11,4.0,71.23,2022-02-21T18:00:00,1.31,8.69,2022-02-21T23:00:00,2022-02-21:23,401.1,1645484400,Columbus
9597,36,6.01,6.0,78.26,2022-02-21T17:00:00,1.31,6.27,2022-02-21T22:00:00,2022-02-21:22,385.8,1645480800,Columbus
9598,46,6.91,5.19,85.29,2022-02-21T16:00:00,1.3,3.84,2022-02-21T21:00:00,2022-02-21:21,370.5,1645477200,Columbus
9599,46,11.92,11.0,79.21,2022-02-21T15:00:00,1.35,4.35,2022-02-21T20:00:00,2022-02-21:20,376.9,1645473600,Columbus
9600,54,16.93,14.0,73.13,2022-02-21T14:00:00,1.4100000000000001,4.86,2022-02-21T19:00:00,2022-02-21:19,383.3,1645470000,Columbus
9601,46,21.94,11.0,67.06,2022-02-21T13:00:00,1.46,5.37,2022-02-21T18:00:00,2022-02-21:18,389.7,1645466400,Columbus
9602,50,19.97,12.0,61.42,2022-02-21T12:00:00,1.3,6.12,2022-02-21T17:00:00,2022-02-21:17,404.16,1645462800,Columbus
9603,37,18.0,9.0,55.79,2022-02-21T11:00:00,1.15,6.87,2022-02-21T16:00:00,2022-02-21:16,418.62,1645459200,Columbus
9604,42,16.03,10.0,50.16,2022-02-21T10:00:00,0.99,7.61,2022-02-21T15:00:00,2022-02-21:15,433.09,1645455600,Columbus
9605,56,13.99,10.49,45.33,2022-02-21T09:00:00,0.88,7.82,2022-02-21T14:00:00,2022-02-21:14,437.82,1645452000,Columbus
9606,37,11.96,9.0,40.5,2022-02-21T08:00:00,0.76,8.03,2022-02-21T13:00:00,2022-02-21:13,442.54,1645448400,Columbus
9607,54,9.92,7.44,35.67,2022-02-21T07:00:00,0.64,8.24,2022-02-21T12:00:00,2022-02-21:12,447.27,1645444800,Columbus
9608,54,8.31,6.24,32.48,2022-02-21T06:00:00,0.54,7.45,2022-02-21T11:00:00,2022-02-21:11,448.11,1645441200,Columbus
9609,54,6.7,5.03,29.3,2022-02-21T05:00:00,0.43,6.67,2022-02-21T10:00:00,2022-02-21:10,448.94,1645437600,Columbus
9610,61,5.09,3.8200000000000003,26.11,2022-02-21T04:00:00,0.32,5.88,2022-02-21T09:00:00,2022-02-21:09,449.78,1645434000,Columbus
9611,85,4.68,3.51,24.48,2022-02-21T03:00:00,0.27,6.17,2022-02-21T08:00:00,2022-02-21:08,448.94,1645430400,Columbus
9612,78,4.27,3.2,22.84,2022-02-21T02:00:00,0.22,6.47,2022-02-21T07:00:00,2022-02-21:07,448.11,1645426800,Columbus
9613,85,3.85,2.89,21.21,2022-02-21T01:00:00,0.17,6.76,2022-02-21T06:00:00,2022-02-21:06,447.27,1645423200,Columbus
9614,82,3.7,2.7800000000000002,24.42,2022-02-21T00:00:00,0.2,7.21,2022-02-21T05:00:00,2022-02-21:05,440.46,1645419600,Columbus
9615,102,3.55,2.66,27.63,2022-02-20T23:00:00,0.23,7.66,2022-02-21T04:00:00,2022-02-21:04,433.64,1645416000,Columbus
9616,100,3.4,2.55,30.85,2022-02-20T22:00:00,0.26,8.12,2022-02-21T03:00:00,2022-02-21:03,426.83,1645412400,Columbus
9617,139,3.22,2.42,38.47,2022-02-20T21:00:00,0.39,8.05,2022-02-21T02:00:00,2022-02-21:02,418.62,1645408800,Columbus
9618,63,3.05,2.29,46.1,2022-02-20T20:00:00,0.52,7.99,2022-02-21T01:00:00,2022-02-21:01,410.42,1645405200,Columbus
9619,82,2.88,2.16,53.73,2022-02-20T19:00:00,0.64,7.93,2022-02-21T00:00:00,2022-02-21:00,402.21,1645401600,Columbus
9620,115,2.68,2.01,60.86,2022-02-20T18:00:00,0.9500000000000001,6.27,2022-02-20T23:00:00,2022-02-20:23,394.01,1645398000,Columbus
9621,49,2.47,1.8599999999999999,67.98,2022-02-20T17:00:00,1.25,4.61,2022-02-20T22:00:00,2022-02-20:22,385.8,1645394400,Columbus
9622,35,2.27,1.71,75.1,2022-02-20T16:00:00,1.56,2.95,2022-02-20T21:00:00,2022-02-20:21,377.6,1645390800,Columbus
9623,33,2.92,2.19,70.42,2022-02-20T15:00:00,1.69,3.59,2022-02-20T20:00:00,2022-02-20:20,391.92,1645387200,Columbus
9624,30,3.5700000000000003,2.0,65.74,2022-02-20T14:00:00,1.83,4.24,2022-02-20T19:00:00,2022-02-20:19,406.25,1645383600,Columbus
9625,28,4.22,3.0,61.06,2022-02-20T13:00:00,1.96,4.88,2022-02-20T18:00:00,2022-02-20:18,420.57,1645380000,Columbus
9626,27,5.07,3.8,57.88,2022-02-20T12:00:00,2.04,5.91,2022-02-20T17:00:00,2022-02-20:17,429.75,1645376400,Columbus
9627,37,5.91,4.43,54.69,2022-02-20T11:00:00,2.11,6.94,2022-02-20T16:00:00,2022-02-20:16,438.93,1645372800,Columbus
9628,25,6.76,6.0,51.5,2022-02-20T10:00:00,2.19,7.97,2022-02-20T15:00:00,2022-02-20:15,448.11,1645369200,Columbus
9629,42,7.09,5.32,47.5,2022-02-20T09:00:00,2.14,9.11,2022-02-20T14:00:00,2022-02-20:14,448.39,1645365600,Columbus
9630,29,7.43,7.0,43.51,2022-02-20T08:00:00,2.1,10.25,2022-02-20T13:00:00,2022-02-20:13,448.66,1645362000,Columbus
9631,52,7.77,5.83,39.52,2022-02-20T07:00:00,2.05,11.4,2022-02-20T12:00:00,2022-02-20:12,448.94,1645358400,Columbus
9632,46,7.38,5.53,40.22,2022-02-20T06:00:00,1.8399999999999999,10.22,2022-02-20T11:00:00,2022-02-20:11,440.32,1645354800,Columbus
9633,50,6.99,5.24,40.92,2022-02-20T05:00:00,1.62,9.05,2022-02-20T10:00:00,2022-02-20:10,431.7,1645351200,Columbus
9634,65,6.6,4.95,41.62,2022-02-20T04:00:00,1.4100000000000001,7.87,2022-02-20T09:00:00,2022-02-20:09,423.07,1645347600,Columbus
9635,54,5.99,4.5,44.35,2022-02-20T03:00:00,1.46,7.55,2022-02-20T08:00:00,2022-02-20:08,420.15,1645344000,Columbus
9636,59,5.39,4.04,47.07,2022-02-20T02:00:00,1.52,7.23,2022-02-20T07:00:00,2022-02-20:07,417.23,1645340400,Columbus
9637,29,4.79,3.59,49.8,2022-02-20T01:00:00,1.57,6.91,2022-02-20T06:00:00,2022-02-20:06,414.31,1645336800,Columbus
9638,50,4.23,3.17,51.59,2022-02-20T00:00:00,1.53,7.11,2022-02-20T05:00:00,2022-02-20:05,410.56,1645333200,Columbus
9639,59,3.66,2.74,53.38,2022-02-19T23:00:00,1.49,7.31,2022-02-20T04:00:00,2022-02-20:04,406.8,1645329600,Columbus
9640,42,3.09,2.32,55.16,2022-02-19T22:00:00,1.45,7.51,2022-02-20T03:00:00,2022-02-20:03,403.05,1645326000,Columbus
9641,54,2.87,2.16,57.76,2022-02-19T21:00:00,1.3599999999999999,7.45,2022-02-20T02:00:00,2022-02-20:02,397.48,1645322400,Columbus
9642,63,2.65,1.99,60.35,2022-02-19T20:00:00,1.28,7.4,2022-02-20T01:00:00,2022-02-20:01,391.92,1645318800,Columbus
9643,29,2.44,1.83,62.94,2022-02-19T19:00:00,1.19,7.35,2022-02-20T00:00:00,2022-02-20:00,386.36,1645315200,Columbus
9644,32,2.06,2.0,68.63,2022-02-19T18:00:00,1.52,5.68,2022-02-19T23:00:00,2022-02-19:23,375.37,1645311600,Columbus
9645,34,1.69,1.0,74.33,2022-02-19T17:00:00,1.8399999999999999,4.01,2022-02-19T22:00:00,2022-02-19:22,364.38,1645308000,Columbus
9646,37,1.32,0.99,80.02,2022-02-19T16:00:00,2.17,2.33,2022-02-19T21:00:00,2022-02-19:21,353.4,1645304400,Columbus
9647,34,1.72,1.0,74.06,2022-02-19T15:00:00,2.63,3.11,2022-02-19T20:00:00,2022-02-19:20,364.38,1645300800,Columbus
9648,31,2.13,1.0,68.1,2022-02-19T14:00:00,3.08,3.89,2022-02-19T19:00:00,2022-02-19:19,375.37,1645297200,Columbus
9649,29,2.54,1.0,62.14,2022-02-19T13:00:00,3.54,4.66,2022-02-19T18:00:00,2022-02-19:18,386.36,1645293600,Columbus
9650,26,3.43,2.67,56.51,2022-02-19T12:00:00,3.32,5.54,2022-02-19T17:00:00,2022-02-19:17,397.62,1645290000,Columbus
9651,24,4.33,3.0,50.87,2022-02-19T11:00:00,3.1,6.42,2022-02-19T16:00:00,2022-02-19:16,408.89,1645286400,Columbus
9652,25,5.22,3.92,45.24,2022-02-19T10:00:00,2.88,7.3,2022-02-19T15:00:00,2022-02-19:15,420.15,1645282800,Columbus
9653,29,5.33,4.0,41.66,2022-02-19T09:00:00,2.65,8.39,2022-02-19T14:00:00,2022-02-19:14,425.02,1645279200,Columbus
9654,18,5.44,3.0,38.09,2022-02-19T08:00:00,2.42,9.48,2022-02-19T13:00:00,2022-02-19:13,429.89,1645275600,Columbus
9655,29,5.55,4.16,34.51,2022-02-19T07:00:00,2.19,10.57,2022-02-19T12:00:00,2022-02-19:12,434.76,1645272000,Columbus
9656,29,5.14,3.85,35.97,2022-02-19T06:00:00,2.39,10.04,2022-02-19T11:00:00,2022-02-19:11,431.97,1645268400,Columbus
9657,46,4.73,3.55,37.43,2022-02-19T05:00:00,2.58,9.51,2022-02-19T10:00:00,2022-02-19:10,429.19,1645264800,Columbus
9658,18,4.32,2.59,38.89,2022-02-19T04:00:00,2.7800000000000002,8.99,2022-02-19T09:00:00,2022-02-19:09,426.41,1645261200,Columbus
9659,33,3.88,2.91,40.05,2022-02-19T03:00:00,2.99,9.06,2022-02-19T08:00:00,2022-02-19:08,426.27,1645257600,Columbus
9660,29,3.44,2.58,41.22,2022-02-19T02:00:00,3.21,9.13,2022-02-19T07:00:00,2022-02-19:07,426.13,1645254000,Columbus
9661,33,3.0,2.25,42.38,2022-02-19T01:00:00,3.42,9.2,2022-02-19T06:00:00,2022-02-19:06,425.99,1645250400,Columbus
9662,29,3.05,2.2800000000000002,42.41,2022-02-19T00:00:00,3.94,9.88,2022-02-19T05:00:00,2022-02-19:05,427.25,1645246800,Columbus
9663,21,3.09,2.32,42.44,2022-02-18T23:00:00,4.46,10.56,2022-02-19T04:00:00,2022-02-19:04,428.5,1645243200,Columbus
9664,33,3.13,2.35,42.47,2022-02-18T22:00:00,4.98,11.25,2022-02-19T03:00:00,2022-02-19:03,429.75,1645239600,Columbus
9665,21,3.3,2.48,41.96,2022-02-18T21:00:00,4.79,12.13,2022-02-19T02:00:00,2022-02-19:02,432.53,1645236000,Columbus
9666,19,3.47,2.6,41.46,2022-02-18T20:00:00,4.6,13.02,2022-02-19T01:00:00,2022-02-19:01,435.31,1645232400,Columbus
9667,19,3.64,2.0,40.95,2022-02-18T19:00:00,4.4,13.9,2022-02-19T00:00:00,2022-02-19:00,438.09,1645228800,Columbus
